414,125,152
419,172,152
419,175,152
419,178,152
419,181,152
419,196,152
457,6,153
457,31,153
457,34,153
457,69,153
471,72,153
655,84,153
655,88,153
655,92,153
655,96,153
683,100,153
683,119,153
683,128,153
683,131,153
683,134,153
683,137,153
717,140,153
717,148,153
717,153,153
717,17,154
717,27,154
717,37,154
717,40,154
734,63,153
734,103,153
764,43,154
764,56,154
764,80,154
795,47,154
800,60,154
800,66,154
800,106,154
800,109,154
800,112,154
800,115,154
859,143,154
859,156,154
897,159,154
897,163,154
897,167,154
897,184,154
910,188,154
910,192,154
322,2,155
322,9,155
322,12,155
322,20,155
322,50,155
322,122,155
411,84,155
411,88,155
482,23,156
551,53,156
551,75,156
551,91,156
584,95,156
584,125,156
748,170,156
831,174,156
831,177,156
831,180,156
831,196,156
832,183,156
566,5,157
566,30,157
818,146,154
818,151,154
818,15,155
8,161,156
8,189,156
8,40,157
8,60,157
8,66,157
8,79,157
8,98,157
8,115,157
8,128,157
8,133,157
8,138,157
8,156,157
130,164,157
130,25,158
130,33,158
130,43,158
130,55,158
130,69,158
130,101,158
130,106,158
130,141,158
130,159,158
130,185,158
130,190,158
130,0,159
130,8,159
130,17,159
130,36,159
130,46,159
130,58,159
130,63,159
130,72,159
130,77,159
144,82,159
144,87,159
144,111,159
144,116,159
144,128,159
144,133,159
144,153,159
144,164,159
144,169,159
144,22,160
144,41,160
144,51,160
144,92,160
144,97,160
144,102,160
144,121,160
144,138,160
144,143,160
144,148,160
144,158,160
144,174,160
144,179,160
144,184,160
144,189,160
164,40,0
164,108,160
164,194,160
164,0,161
164,5,161
164,10,161
164,15,161
164,23,161
164,28,161
164,33,161
164,38,161
164,46,161
164,52,161
164,57,161
164,62,161
164,67,161
164,72,161
164,77,161
164,82,161
164,87,161
167,113,160
167,126,160
167,166,160
167,94,161
167,99,161
167,104,161
167,118,161
167,130,161
167,135,161
167,140,161
167,145,161
167,150,161
167,155,161
167,160,161
167,171,161
167,176,161
167,181,161
167,186,161
167,191,161
167,19,162
167,42,162
167,108,162
167,113,162
167,122,162
167,164,162
167,195,162
167,0,163
167,5,163
167,10,163
167,23,163
167,28,163
167,33,163
249,47,163
249,52,163
249,57,163
249,62,163
249,67,163
249,72,163
249,77,163
249,82,163
249,87,163
249,92,163
249,97,163
249,102,163
249,127,163
249,132,163
249,137,163
249,142,163
249,147,163
249,152,163
249,157,163
249,169,163
249,174,163
249,179,163
249,184,163
249,189,163
249,15,164
269,38,164
269,43,164
269,107,164
269,112,164
269,117,164
269,122,164
269,162,164
269,167,164
269,194,164
269,0,165
269,5,165
269,10,165
269,20,165
269,25,165
269,30,165
269,48,165
269,53,165
269,58,165
269,63,165
269,68,165
269,73,165
269,78,165
269,83,165
269,88,165
269,93,165
269,98,165
269,103,165
269,127,165
276,132,165
276,137,165
276,142,165
276,147,165
276,152,165
276,157,165
276,171,165
276,176,165
276,181,165
276,186,165
276,14,166
276,34,166
276,39,166
276,44,166
276,107,166
276,112,166
276,117,166
297,192,165
297,19,166
297,122,166
297,159,166
297,164,166
297,169,166
297,188,166
297,0,167
297,5,167
297,12,167
297,24,167
399,51,166
399,56,166
399,61,166
399,66,166
399,71,166
399,76,166
399,81,166
399,86,166
399,91,166
399,96,166
399,101,166
399,130,166
399,135,166
399,140,166
399,145,166
487,195,166
487,29,167
487,45,167
487,118,167
487,125,167
487,148,167
487,153,167
487,172,167
487,177,167
487,182,167
487,8,168
487,15,168
487,20,168
487,32,168
487,37,168
487,48,168
487,53,168
487,58,168
487,63,168
487,68,168
487,73,168
487,78,168
487,83,168
487,88,168
487,93,168
487,98,168
487,103,168
487,108,168
487,113,168
487,128,168
487,133,168
487,138,168
487,143,168
487,156,168
786,161,168
786,166,168
786,187,168
786,192,168
786,0,169
786,25,169
786,42,169
786,118,169
786,123,169
786,148,169
786,171,169
786,176,169
786,181,169
786,5,170
786,10,170
786,15,170
786,20,170
786,30,170
786,35,170
786,47,170
786,52,170
786,57,170
786,62,170
786,67,170
786,72,170
786,77,170
786,82,170
786,87,170
786,92,170
786,97,170
786,102,170
786,107,170
26,195,169
27,186,169
27,41,170
27,112,170
27,117,170
27,128,170
27,133,170
27,138,170
27,143,170
27,153,170
27,158,170
53,163,170
53,168,170
78,0,171
78,25,171
78,46,171
78,122,171
78,148,171
78,173,171
78,178,171
93,183,171
93,188,171
93,193,171
93,5,172
93,10,172
93,15,172
93,20,172
93,30,172
93,35,172
93,40,172
104,51,171
104,56,171
104,61,171
104,66,171
104,71,171
104,76,171
104,81,171
104,86,171
260,90,172
260,95,172
260,100,172
298,105,172
298,110,172
298,115,172
367,126,172
367,131,172
382,136,172
382,141,172
382,153,172
502,158,172
502,163,172
514,168,172
552,0,173
552,23,173
552,43,173
552,48,173
552,53,173
570,58,173
570,63,173
702,68,173
702,73,173
702,78,173
702,83,173
702,120,173
702,146,173
768,172,173
768,177,173
768,182,173
768,187,173
768,192,173
768,4,174
771,9,174
771,14,174
771,28,174
771,33,174
771,38,174
782,88,174
782,93,174
782,98,174
782,103,174
782,108,174
782,113,174
782,125,174
782,130,174
217,135,174
360,140,174
605,151,174
767,118,174
767,156,174
799,161,174
799,166,174
799,19,175
799,24,175
337,43,175
337,48,175
595,134,0
595,104,3
595,16,6
595,198,144
595,198,171
595,59,174
595,64,174
595,145,174
595,0,175
595,2,175
595,9,175
595,14,175
595,33,175
45,26,0
45,83,0
45,153,6
45,66,27
45,0,37
45,42,53
45,63,85
45,148,157
45,53,175
45,56,175
45,61,175
45,66,175
45,69,175
45,72,175
45,75,175
45,78,175
45,81,175
45,84,175
45,123,175
45,147,175
45,171,175
45,174,175
45,177,175
45,180,175
45,183,175
45,186,175
45,189,175
45,192,175
45,195,175
45,4,176
45,11,176
45,16,176
45,29,176
45,35,176
45,38,176
45,87,176
45,90,176
45,93,176
45,96,176
45,99,176
45,102,176
45,105,176
45,108,176
45,111,176
45,114,176
45,117,176
45,120,176
45,126,176
45,129,176
45,132,176
45,135,176
45,138,176
45,141,176
45,150,176
45,153,176
45,156,176
45,159,176
45,162,176
45,165,176
45,168,176
45,19,177
45,22,177
45,25,177
45,41,177
45,44,177
45,47,177
45,50,177
45,53,178
45,56,178
45,61,178
45,66,178
45,69,178
45,72,178
45,75,178
45,78,178
45,81,178
45,84,178
45,123,178
45,147,178
45,171,178
45,174,178
45,177,178
45,180,178
45,183,178
45,186,178
45,189,178
45,192,178
45,195,178
45,4,179
45,11,179
45,16,179
45,28,179
45,35,179
45,38,179
45,87,179
45,90,179
45,93,179
45,96,179
45,99,179
45,102,179
45,105,179
45,108,179
45,111,179
45,114,179
45,117,179
45,120,179
45,126,179
45,129,179
45,132,179
45,135,179
45,138,179
45,141,179
45,144,179
45,150,179
45,153,179
45,156,179
45,159,179
45,162,179
45,165,179
45,168,179
45,0,180
45,7,180
45,19,180
45,22,180
45,25,180
45,31,180
45,41,180
45,44,180
45,47,180
45,50,180
45,53,181
45,56,181
45,59,181
45,62,181
45,65,181
45,68,181
45,71,181
45,74,181
45,77,181
45,80,181
45,83,181
45,123,181
45,147,181
45,171,181
45,174,181
45,177,181
45,180,181
45,183,181
45,186,181
45,189,181
45,192,181
45,195,181
45,3,182
45,10,182
45,13,182
45,16,182
45,28,182
45,34,182
45,37,182
45,86,182
45,89,182
45,92,182
45,95,182
45,98,182
45,101,182
45,104,182
45,107,182
45,110,182
45,113,182
45,116,182
45,119,182
45,126,182
45,129,182
45,132,182
45,135,182
45,138,182
45,141,182
45,144,182
45,150,182
45,153,182
45,156,182
45,159,182
45,162,182
45,165,182
45,168,182
45,0,183
127,73,3
127,182,9
127,48,55
127,45,68
127,94,91
127,100,91
127,151,98
127,197,182
127,5,183
127,18,183
127,21,183
127,24,183
127,30,183
127,39,183
127,42,183
127,45,183
127,48,183
127,7,184
127,50,184
127,53,184
127,56,184
127,59,184
127,62,184
127,65,184
127,68,184
127,71,184
127,74,184
127,77,184
127,80,184
127,83,184
127,121,184
127,146,184
127,170,184
127,173,184
127,176,184
127,179,184
127,182,184
127,185,184
127,188,184
127,191,184
127,194,184
127,2,185
127,9,185
127,12,185
127,15,185
127,26,185
127,32,185
127,35,185
127,85,185
127,88,185
127,91,185
127,94,185
127,97,185
127,100,185
127,103,185
127,106,185
127,109,185
127,112,185
127,115,185
127,118,185
127,123,185
127,126,185
127,129,185
127,132,185
127,135,185
127,138,185
127,141,185
127,148,185
127,151,185
127,154,185
127,157,185
127,160,185
127,163,185
127,166,185
127,196,185
127,4,186
127,17,186
127,20,186
127,23,186
127,28,186
127,37,186
127,40,186
127,43,186
127,46,186
127,143,186
127,6,187
127,48,187
127,51,187
127,54,187
127,57,187
127,60,187
127,63,187
127,66,187
127,69,187
127,72,187
127,75,187
127,78,187
127,81,187
127,120,187
127,145,187
127,168,187
127,171,187
127,174,187
127,177,187
127,180,187
127,183,187
127,186,187
127,189,187
127,192,187
127,0,188
127,8,188
127,11,188
127,14,188
127,25,188
127,30,188
127,33,188
127,83,188
127,86,188
127,89,188
127,92,188
127,95,188
127,98,188
127,101,188
127,104,188
127,107,188
127,110,188
127,113,188
127,116,188
127,122,188
127,125,188
127,128,188
127,131,188
127,134,188
127,137,188
127,140,188
127,147,188
127,150,188
127,153,188
127,156,188
127,159,188
127,162,188
127,165,188
127,194,188
127,197,188
127,2,189
127,16,189
127,19,189
127,22,189
127,27,189
127,35,189
127,38,189
127,41,189
127,44,189
127,142,189
372,51,142
372,5,190
372,47,190
372,50,190
372,53,190
372,56,190
372,59,190
372,62,190
372,65,190
372,68,190
372,71,190
372,74,190
372,77,190
372,80,190
372,119,190
372,168,190
372,171,190
372,174,190
372,177,190
372,180,190
372,183,190
372,186,190
372,189,190
372,8,191
372,11,191
372,30,191
372,83,191
372,86,191
372,89,191
372,92,191
372,95,191
372,98,191
372,101,191
372,104,191
372,107,191
372,110,191
372,113,191
372,116,191
372,122,191
372,125,191
372,128,191
372,131,191
372,134,191
372,137,191
372,145,191
372,148,191
372,151,191
372,154,191
372,157,191
372,160,191
372,163,191
372,192,191
372,195,191
372,0,192
372,4,192
372,14,192
372,17,192
372,20,192
372,23,192
372,26,192
372,33,192
372,36,192
372,39,192
372,42,192
372,46,192
372,140,192
372,167,192
372,7,193
372,29,193
372,49,193
372,52,193
372,55,193
372,58,193
372,61,193
372,64,193
372,67,193
372,70,193
372,73,193
372,76,193
372,79,193
372,82,193
372,117,193
372,121,193
372,144,193
372,164,193
372,170,193
372,173,193
372,176,193
372,179,193
372,182,193
372,185,193
372,188,193
372,191,193
372,196,193
372,1,194
372,10,194
372,13,194
372,32,194
372,43,194
372,85,194
372,88,194
372,91,194
372,94,194
372,97,194
372,100,194
372,103,194
372,106,194
372,109,194
372,112,194
372,124,194
372,127,194
372,130,194
372,133,194
372,136,194
372,139,194
372,147,194
372,150,194
372,153,194
372,156,194
372,159,194
372,4,195
372,16,195
372,19,195
372,22,195
372,25,195
372,28,195
372,35,195
372,38,195
372,46,195
372,116,195
372,120,195
372,143,195
372,163,195
372,167,195
372,192,195
372,195,195
372,0,196
372,7,196
372,31,196
372,42,196
372,49,196
372,52,196
372,55,196
372,58,196
372,61,196
372,64,196
372,67,196
372,70,196
372,73,196
372,76,196
372,79,196
372,82,196
372,113,196
372,123,196
372,140,196
372,146,196
372,160,196
372,170,196
372,173,196
372,176,196
372,179,196
372,182,196
372,185,196
372,188,196
372,3,197
372,10,197
372,13,197
372,34,197
372,39,197
372,45,197
372,85,197
372,88,197
372,91,197
372,94,197
372,97,197
372,100,197
372,103,197
372,106,197
372,109,197
372,117,197
372,126,197
372,129,197
372,132,197
372,135,197
372,149,197
372,152,197
372,155,197
372,164,197
372,191,197
372,196,197
423,67,0
423,119,53
423,130,55
423,174,68
538,16,2
538,175,61
624,184,24
791,131,89
791,44,112
791,95,112
791,107,112
111,95,0
111,144,8
111,97,12
111,149,58
111,25,129
111,16,198
111,20,198
111,24,198
161,12,12
161,141,198
193,132,82
193,29,198
193,50,198
193,56,198
193,62,198
193,68,198
193,74,198
193,80,198
193,121,198
193,158,198
193,168,198
193,174,198
193,180,198
193,186,198
273,47,47
273,113,198
585,166,85
330,107,0
330,136,6
330,13,22
330,58,33
330,0,48
330,141,50
330,62,55
330,0,68
330,198,118
330,0,156
330,7,176
330,198,176
203,4,0
203,32,0
203,71,0
203,101,0
203,114,0
203,129,0
203,171,1
203,93,7
203,35,8
203,0,10
203,0,17
203,16,17
203,13,19
203,155,27
203,159,33
203,22,34
203,52,34
203,186,40
203,66,43
203,197,52
203,79,55
203,22,64
203,94,77
203,19,79
203,152,90
203,175,97
203,92,100
203,8,106
203,147,111
203,0,125
203,135,125
203,149,125
203,68,129
203,197,134
203,153,157
542,143,5
542,93,10
542,77,16
542,180,17
542,158,23
542,122,45
542,54,52
542,12,53
542,11,62
542,72,62
542,6,64
542,112,65
542,134,65
542,29,87
542,171,91
542,0,92
542,26,92
542,191,169
620,181,2
620,69,4
620,32,48
620,70,57
620,122,62
620,196,66
620,22,96
620,6,198
620,145,198
839,189,0
839,21,15
839,191,20
839,110,28
839,25,50
839,40,57
839,118,78
839,0,96
839,132,105
839,141,105
839,25,106
839,31,110
117,126,0
117,139,0
117,77,2
117,189,3
117,124,6
117,165,6
117,172,12
117,0,13
117,122,16
117,198,32
117,190,33
117,181,34
117,190,46
117,101,49
117,61,51
117,146,55
117,198,82
117,89,91
117,104,100
117,198,106
117,146,132
117,146,137
117,167,138
117,75,153
117,138,197
743,121,31
461,0,0
461,58,0
461,92,0
461,178,0
461,8,2
461,36,2
461,55,2
461,65,2
461,80,2
461,22,3
461,115,3
461,26,5
461,106,5
461,121,5
461,67,7
461,23,9
461,43,9
461,191,9
461,82,11
461,164,11
461,17,12
461,135,12
461,97,13
461,116,13
461,164,14
461,63,15
461,74,15
461,177,15
461,117,16
461,172,16
461,193,17
461,197,17
461,40,19
461,95,19
461,109,19
461,82,21
461,39,23
461,1,24
461,98,25
461,151,25
461,181,25
461,175,27
461,198,27
461,44,28
461,120,28
461,84,32
461,143,32
461,139,36
461,63,39
461,111,39
461,142,39
461,197,41
461,72,43
461,104,43
461,165,43
461,20,45
461,143,45
461,166,45
461,28,46
461,127,49
461,194,49
461,160,51
461,185,52
461,114,54
461,176,56
461,22,57
461,127,57
461,191,57
461,66,58
461,184,58
461,0,60
461,92,61
461,191,62
461,167,63
461,39,64
461,54,64
461,142,64
461,178,65
461,58,66
461,75,67
461,140,69
461,86,73
461,142,74
461,106,77
461,157,78
461,12,82
461,47,82
461,67,82
461,74,82
461,78,82
461,85,82
461,89,82
461,139,82
461,146,83
461,103,87
461,114,92
461,130,92
461,17,96
461,96,97
461,102,97
461,183,98
461,25,99
461,188,99
461,198,99
461,47,100
461,48,102
461,116,102
461,192,102
461,124,105
461,77,106
461,33,107
461,80,111
461,84,111
461,88,111
461,92,111
461,104,111
461,100,112
461,112,112
461,119,114
461,145,118
461,73,119
461,69,120
461,133,122
461,117,123
461,173,123
461,7,125
461,13,125
461,22,125
461,33,125
461,39,125
461,181,127
461,194,127
461,20,128
461,31,128
461,104,132
461,38,135
461,93,135
461,131,138
461,19,139
461,28,139
461,99,139
461,122,139
461,76,140
461,43,142
461,136,143
461,150,144
461,63,145
461,117,145
461,145,145
461,184,152
461,171,154
461,79,156
461,98,156
461,33,157
461,120,157
461,17,158
461,13,159
461,15,162
461,38,162
461,124,165
461,2,166
461,7,166
461,59,179
461,64,179
461,14,180
461,198,180
461,0,186
461,198,191
461,37,198
461,194,198
596,147,20
596,180,28
596,193,36
596,164,53
596,186,76
596,73,89
596,57,157
596,71,157
596,103,157
596,111,158
596,51,159
596,121,159
596,68,160
596,118,163
596,35,165
596,19,174
466,13,0
466,22,0
466,54,0
466,61,0
466,77,0
466,120,0
466,144,0
466,5,6
466,52,6
466,172,6
466,19,7
466,11,9
466,60,11
466,75,11
466,91,12
466,46,13
466,75,13
466,146,14
466,91,16
466,104,16
466,18,22
466,64,22
466,17,28
466,89,28
466,45,31
466,78,31
466,90,31
466,109,35
466,73,36
466,182,37
466,167,38
466,147,39
466,170,40
466,8,41
466,119,41
466,83,43
466,34,46
466,59,48
466,76,48
466,117,48
466,160,48
466,17,49
466,173,49
466,115,51
466,66,52
466,24,55
466,34,55
466,64,55
466,31,57
466,133,60
466,87,61
466,183,61
466,113,62
466,140,62
466,95,65
466,192,65
466,128,67
466,162,69
466,112,70
466,32,72
466,19,73
466,134,74
466,164,77
466,54,78
466,171,78
466,190,78
466,48,79
466,101,79
466,122,79
466,4,80
466,37,80
466,68,80
466,85,80
466,150,80
466,17,84
466,60,84
466,94,84
466,74,85
466,97,85
466,128,85
466,139,85
466,26,86
466,68,87
466,78,89
466,142,89
466,190,89
466,144,90
466,12,91
466,164,93
466,189,93
466,79,95
466,139,95
466,11,97
466,40,98
466,35,100
466,98,100
466,16,102
466,23,102
466,120,103
466,36,104
466,99,104
466,139,108
466,192,108
466,4,109
466,23,109
466,104,109
466,36,112
466,174,114
466,114,117
466,155,117
466,30,124
466,75,124
466,147,129
466,175,129
466,12,130
466,181,130
466,50,134
466,99,135
466,107,135
466,151,142
466,14,144
466,128,157
466,133,157
466,138,157
466,22,159
466,92,159
466,98,159
466,138,159
466,27,160
466,33,160
466,83,160
466,88,160
466,134,160
466,154,160
466,51,162
466,127,162
466,20,164
466,52,164
466,57,164
466,62,164
466,67,164
466,72,164
466,77,164
466,82,164
466,87,164
466,92,164
466,97,164
466,102,164
466,127,164
466,132,164
466,137,164
466,142,164
466,147,164
466,152,164
466,157,164
466,174,164
466,179,164
466,184,164
466,189,164
466,15,165
466,42,168
466,197,168
466,5,169
466,153,169
466,144,185
466,0,199
466,42,199
535,17,0
535,48,0
535,51,0
535,89,0
535,158,0
535,163,0
535,168,0
535,197,0
535,95,1
535,23,2
535,48,2
535,71,2
535,101,2
535,129,2
535,161,2
535,171,3
535,1,4
535,83,4
535,141,4
535,155,4
535,163,4
535,86,5
535,93,5
535,96,5
535,101,5
535,126,5
535,149,5
535,13,6
535,58,6
535,83,6
535,133,6
535,138,6
535,157,6
535,167,6
535,176,6
535,70,7
535,73,7
535,80,7
535,101,7
535,162,7
535,180,7
535,188,7
535,191,7
535,194,7
535,109,8
535,148,8
535,168,8
535,20,9
535,55,9
535,80,9
535,144,9
535,85,10
535,100,10
535,194,10
535,57,11
535,145,11
535,148,11
535,187,11
535,31,12
535,69,12
535,79,12
535,129,12
535,138,12
535,151,12
535,182,12
535,51,13
535,54,13
535,145,13
535,186,13
535,196,13
535,2,14
535,25,14
535,86,14
535,91,14
535,113,14
535,154,14
535,4,15
535,11,15
535,32,15
535,100,15
535,128,15
535,184,15
535,16,16
535,41,16
535,86,16
535,95,16
535,125,16
535,134,16
535,148,16
535,169,16
535,31,17
535,70,17
535,187,17
535,27,18
535,36,18
535,55,18
535,58,18
535,142,18
535,163,18
535,5,19
535,18,19
535,62,19
535,69,19
535,84,19
535,87,19
535,115,19
535,118,19
535,175,19
535,21,20
535,29,20
535,105,20
535,124,20
535,135,20
535,166,20
535,175,21
535,195,21
535,1,22
535,40,22
535,50,22
535,108,22
535,133,22
535,181,22
535,10,23
535,46,23
535,134,23
535,188,23
535,76,24
535,81,24
535,128,24
535,178,24
535,5,25
535,88,25
535,158,25
535,171,25
535,162,26
535,87,27
535,168,27
535,190,27
535,4,28
535,24,28
535,35,28
535,79,28
535,124,28
535,137,28
535,147,28
535,159,28
535,167,28
535,52,29
535,80,29
535,104,29
535,117,29
535,131,29
535,134,29
535,164,29
535,197,29
535,8,30
535,31,30
535,51,30
535,140,30
535,181,30
535,3,31
535,21,31
535,30,31
535,33,31
535,75,31
535,97,31
535,101,31
535,112,31
535,152,31
535,169,31
535,38,32
535,42,32
535,126,32
535,131,32
535,173,32
535,18,33
535,52,33
535,109,33
535,116,33
535,147,33
535,10,34
535,44,34
535,90,34
535,4,35
535,35,35
535,47,35
535,69,35
535,115,35
535,121,35
535,126,35
535,155,35
535,159,35
535,27,36
535,131,36
535,189,36
535,13,37
535,18,37
535,41,37
535,76,37
535,102,37
535,133,37
535,163,37
535,172,37
535,49,38
535,81,38
535,90,38
535,96,38
535,110,38
535,197,38
535,60,39
535,127,39
535,27,40
535,42,40
535,48,40
535,80,40
535,155,40
535,4,41
535,37,41
535,69,41
535,94,41
535,161,41
535,193,41
535,0,42
535,38,42
535,100,42
535,103,42
535,135,42
535,146,42
535,185,42
535,4,43
535,12,43
535,55,43
535,60,43
535,141,43
535,31,44
535,98,44
535,151,44
535,191,44
535,78,45
535,87,45
535,150,45
535,172,45
535,71,46
535,131,46
535,38,47
535,110,47
535,147,47
535,177,47
535,71,49
535,107,49
535,59,50
535,65,50
535,143,50
535,156,50
535,97,51
535,108,51
535,121,51
535,16,52
535,76,52
535,105,52
535,131,52
535,24,53
535,115,53
535,155,53
535,182,53
535,31,54
535,97,54
535,19,55
535,51,55
535,59,55
535,72,55
535,84,55
535,111,55
535,127,55
535,138,55
535,143,55
535,156,55
535,166,55
535,169,55
535,191,55
535,194,55
535,2,56
535,14,56
535,29,56
535,45,56
535,102,56
535,115,56
535,123,56
535,186,56
535,56,57
535,136,57
535,149,57
535,155,57
535,165,57
535,170,57
535,181,57
535,2,58
535,12,58
535,15,58
535,27,58
535,37,58
535,57,58
535,75,58
535,92,58
535,100,58
535,118,58
535,124,58
535,141,58
535,158,58
535,173,58
535,194,58
535,17,59
535,46,59
535,86,59
535,130,59
535,140,59
535,166,59
535,169,59
535,174,59
535,179,59
535,5,60
535,10,60
535,20,60
535,25,60
535,30,60
535,36,60
535,41,60
535,58,60
535,61,60
535,68,60
535,73,60
535,99,60
535,143,60
535,189,60
535,49,61
535,119,61
535,158,61
535,165,61
535,194,61
535,19,62
535,44,62
535,81,62
535,99,62
535,151,62
535,2,63
535,100,63
535,112,63
535,162,63
535,172,63
535,178,63
535,198,63
535,14,64
535,46,64
535,92,64
535,131,64
535,139,64
535,149,64
535,182,64
535,16,65
535,29,65
535,34,65
535,47,65
535,84,65
535,120,65
535,128,65
535,181,65
535,19,66
535,26,66
535,52,66
535,66,66
535,73,66
535,100,66
535,127,66
535,12,67
535,105,67
535,157,67
535,164,67
535,180,67
535,183,67
535,188,67
535,139,68
535,193,68
535,2,69
535,9,69
535,20,69
535,53,69
535,67,69
535,70,69
535,86,69
535,123,69
535,133,69
535,148,69
535,187,69
535,38,70
535,75,71
535,103,71
535,117,71
535,134,71
535,137,71
535,184,71
535,198,71
535,39,72
535,139,72
535,176,72
535,61,73
535,98,73
535,111,73
535,125,73
535,158,73
535,75,74
535,108,74
535,116,75
535,182,76
535,16,77
535,47,77
535,136,77
535,153,77
535,111,78
535,63,79
535,90,79
535,149,79
535,153,79
535,161,79
535,57,80
535,91,80
535,145,80
535,167,80
535,182,80
535,186,80
535,0,81
535,118,81
535,56,82
535,61,82
535,95,82
535,120,82
535,143,82
535,101,83
535,113,83
535,125,83
535,50,84
535,114,84
535,154,84
535,158,84
535,162,84
535,169,84
535,180,84
535,191,84
535,6,85
535,39,85
535,54,85
535,57,85
535,91,85
535,108,85
535,163,85
535,184,85
535,188,85
535,2,86
535,10,86
535,111,86
535,132,86
535,12,87
535,46,87
535,49,87
535,77,87
535,100,87
535,110,87
535,119,87
535,124,87
535,131,87
535,142,87
535,147,87
535,167,87
535,36,88
535,43,88
535,51,88
535,93,88
535,135,88
535,18,89
535,166,89
535,8,90
535,123,90
535,149,90
535,180,90
535,197,90
535,9,91
535,69,91
535,73,91
535,86,91
535,108,91
535,156,91
535,160,91
535,177,91
535,187,91
535,6,92
535,16,92
535,32,92
535,44,92
535,143,92
535,147,92
535,67,93
535,84,93
535,106,93
535,151,93
535,171,93
535,180,93
535,26,94
535,194,94
535,48,95
535,93,95
535,99,95
535,105,95
535,113,95
535,179,95
535,188,95
535,40,96
535,54,96
535,67,96
535,71,96
535,75,96
535,118,96
535,131,96
535,135,96
535,151,96
535,155,96
535,159,96
535,163,96
535,167,96
535,171,96
535,175,96
535,184,96
535,193,96
535,46,97
535,86,97
535,91,97
535,119,97
535,186,97
535,195,97
535,4,98
535,22,98
535,31,98
535,156,98
535,160,98
535,164,98
535,168,98
535,172,98
535,192,98
535,10,99
535,109,99
535,112,99
535,120,99
535,123,99
535,132,99
535,135,99
535,138,99
535,141,99
535,144,99
535,147,99
535,178,99
535,0,100
535,4,100
535,14,100
535,18,100
535,22,100
535,29,100
535,32,100
535,42,100
535,50,100
535,55,100
535,59,100
535,63,100
535,67,100
535,71,100
535,75,100
535,79,100
535,83,100
535,87,100
535,128,100
535,182,100
535,97,101
535,101,101
535,41,102
535,126,102
535,154,102
535,158,102
535,162,102
535,166,102
535,170,102
535,174,102
535,0,103
535,4,103
535,8,103
535,18,103
535,25,103
535,52,103
535,56,103
535,60,103
535,64,103
535,68,103
535,72,103
535,76,103
535,106,103
535,110,103
535,133,103
535,142,103
535,178,103
535,182,103
535,186,103
535,196,103
535,12,104
535,80,104
535,146,104
535,158,104
535,162,104
535,166,104
535,170,104
535,174,104
535,0,105
535,4,105
535,8,105
535,25,105
535,39,105
535,52,105
535,56,105
535,60,105
535,64,105
535,68,105
535,72,105
535,76,105
535,106,105
535,182,105
535,196,105
535,40,106
535,149,106
535,16,107
535,108,107
535,118,107
535,184,107
535,19,108
535,48,108
535,131,108
535,143,110
535,27,111
535,117,111
535,121,111
535,128,111
535,144,111
535,153,111
535,157,111
535,161,111
535,165,111
535,169,111
535,173,111
535,177,111
535,187,111
535,1,112
535,13,112
535,20,112
535,50,112
535,54,112
535,58,112
535,62,112
535,66,112
535,131,112
535,180,112
535,4,113
535,23,113
535,29,113
535,117,113
535,157,113
535,161,113
535,165,113
535,169,113
535,173,113
535,183,113
535,50,114
535,54,114
535,58,114
535,62,114
535,129,114
535,185,114
535,5,115
535,11,115
535,21,115
535,64,115
535,94,116
535,175,116
535,187,116
535,192,116
535,152,117
535,105,118
535,176,118
535,96,119
535,24,120
535,50,120
535,111,120
535,62,121
535,128,121
535,33,122
535,77,122
535,165,122
535,169,122
535,182,122
535,4,123
535,10,123
535,16,123
535,28,123
535,42,123
535,50,123
535,54,123
535,58,123
535,67,123
535,140,123
535,186,123
535,87,124
535,91,124
535,101,124
535,104,124
535,132,124
535,135,124
535,146,124
535,149,124
535,3,125
535,64,125
535,174,125
535,159,126
535,66,127
535,89,127
535,165,127
535,118,128
535,187,128
535,168,129
535,198,129
535,25,130
535,50,131
535,86,131
535,92,131
535,96,131
535,130,131
535,76,132
535,97,132
535,3,133
535,7,133
535,30,133
535,34,133
535,38,133
535,67,133
535,135,133
535,157,133
535,168,133
535,175,133
535,179,133
535,15,134
535,42,134
535,56,134
535,62,134
535,70,134
535,123,134
535,160,134
535,183,134
535,3,135
535,7,135
535,19,135
535,30,135
535,34,135
535,33,136
535,55,136
535,84,136
535,109,136
535,128,136
535,161,137
535,176,137
535,193,137
535,37,138
535,53,138
535,79,138
535,104,138
535,175,138
535,6,139
535,112,140
535,126,140
535,141,140
535,154,140
535,47,141
535,79,141
535,96,141
535,102,141
535,105,141
535,109,141
535,176,141
535,62,142
535,73,142
535,110,142
535,165,142
535,67,143
535,121,143
535,87,144
535,91,144
535,95,144
535,29,145
535,47,145
535,78,145
535,155,145
535,71,146
535,164,146
535,21,147
535,51,147
535,82,147
535,105,147
535,156,147
535,74,148
535,120,148
535,148,148
535,28,149
535,69,149
535,100,149
535,31,150
535,189,150
535,108,151
535,113,151
535,73,152
535,84,152
535,149,152
535,143,153
535,156,153
535,30,154
535,160,156
535,168,156
535,188,156
535,35,157
535,45,157
535,65,157
535,187,157
535,194,157
535,38,158
535,48,158
535,106,158
535,190,158
535,8,159
535,41,159
535,63,159
535,77,159
535,183,159
535,195,159
535,56,160
535,118,160
535,165,160
535,171,160
535,20,161
